p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.5576263166760338,0.889,0.583,0,13,YPEL5
0,0.5569795869607282,0.292,0.066,0,13,Z93241.1
0,0.5410386813882714,0.493,0.149,0,13,GTF3C1
0,0.5254049161254524,0.999,0.964,0,13,FTH1
0,0.5250829104162285,0.977,0.706,0,13,IL7R
0,0.5213020364370518,0.539,0.211,0,13,PER1
0,0.5198098203304238,0.799,0.521,0,13,CYCS
0,0.5064111526765327,0.951,0.758,0,13,CXCR4
0,0.503166474968268,0.991,0.832,0,13,KLF6
0,0.5015193662761801,0.953,0.824,0,13,KLF2
0,0.5013323225118567,0.539,0.213,0,13,ZC3H12A
0,0.49936115717196916,0.732,0.465,0,13,DNAJA1
0,0.48242984400204625,0.98,0.932,0,13,VIM
0,0.48190062762801356,0.992,0.886,0,13,S100A4
0,0.4815597615580941,0.591,0.284,0,13,NXT1
0,0.4768690239250257,1,0.993,0,13,EIF1
0,0.47403773941970295,0.485,0.225,0,13,CTSA
0,0.46840881870184886,0.362,0.11,0,13,MAFF
0,0.46352533783140926,0.718,0.354,0,13,BHLHE40
0,0.4630065095417798,0.585,0.264,0,13,ARL4A
0,0.462335555630207,0.347,0.072,0,13,DPP4
0,0.4594412237933658,0.583,0.271,0,13,PRNP
0,0.4538101287296974,0.857,0.594,0,13,GADD45B
0,0.44208594833687687,0.705,0.376,0,13,RORA
0,0.42643491411902845,0.991,0.91,0,13,TSC22D3
0,0.41838148494882976,0.284,0.085,0,13,LGALS3
0,0.38674673788825686,0.468,0.207,0,13,SLC7A5
0,0.3790228738386827,0.978,0.891,0,13,S100A6
0,0.3780552957957215,0.998,0.985,0,13,RPLP0
0,0.372543678284424,0.408,0.158,0,13,PPP1R15B
0,0.3713759149499262,0.408,0.157,0,13,FOSL2
0,0.3602525823306046,0.307,0.099,0,13,CD83
0,0.34851554351857345,0.315,0.109,0,13,SNX9
0,0.34201326436081503,0.258,0.074,0,13,WARS2
0,0.33658288537043823,0.315,0.11,0,13,TNFRSF25
0,0.31458734436206437,0.275,0.095,0,13,TMIGD2
0,0.30284217307967687,0.999,0.996,0,13,RPLP1
0,0.28462705151563894,0.259,0.077,0,13,MAF
0,0.2536260620499027,0.998,0.983,0,13,PTMA
7.001292179507357e-303,0.4129972902085187,0.741,0.461,2.3480933711631777e-298,13,XBP1
5.508336565677602e-299,0.37545188011294534,0.459,0.21,1.8473859173969543e-294,13,GPR65
1.6489202011295376e-295,0.38561052166690213,0.937,0.75,5.5301485705482434e-291,13,HSPA5
8.566725893461104e-289,0.4601420328018722,0.375,0.159,2.873108530148985e-284,13,AC007952.4
4.334631411312085e-288,0.34293850127467407,0.63,0.33,1.453748682725847e-283,13,SERTAD1
1.0283506461892946e-286,0.36991324525189745,0.432,0.191,3.448882397189656e-282,13,DDX3Y
6.875106858114003e-286,0.3792816931760651,0.576,0.305,2.3057733380742743e-281,13,TTC39C
4.951504045537597e-283,0.287395834664998,0.312,0.117,1.6606354267923993e-278,13,CERK
6.7515924793725645e-276,0.3767457099256365,0.756,0.486,2.2643490857319707e-271,13,SELENOK
1.4657365242943224e-274,0.5723095226901593,0.785,0.581,4.915787155178298e-270,13,ZFP36L1
3.203388574254027e-274,0.39417729451123384,0.823,0.594,1.0743524600333156e-269,13,SRSF2
4.030899815559942e-269,0.4358312896926386,0.606,0.344,1.3518831801424934e-264,13,TOB1
4.832150979930667e-269,0.3280182068479851,0.83,0.509,1.620606795649147e-264,13,NR4A2
2.010322081473212e-265,0.3542157321563202,0.874,0.526,6.742218196844858e-261,13,RPS4Y1
5.237419358282456e-262,0.3414476029840452,0.792,0.523,1.7565257043807703e-257,13,EML4
3.336788632938438e-261,0.3589456427981005,0.508,0.262,1.1190921717148934e-256,13,SATB1
3.0108895813108568e-260,0.37136951542818414,0.387,0.174,1.0097921477800352e-255,13,SNHG9
6.298169623387211e-260,0.4358196087395858,0.717,0.455,2.112280128291603e-255,13,ID2
5.666571049793345e-258,0.41053432878942087,0.739,0.494,1.9004545986796923e-253,13,RPL22L1
1.9409550026928043e-256,0.3578901951241123,0.46,0.224,6.509574888031127e-252,13,IVNS1ABP
1.993510909208128e-255,0.36763605441590397,0.396,0.18,6.68583688730222e-251,13,CREM
1.2697836388390012e-253,0.32537988617339564,0.309,0.122,4.2586003679382425e-249,13,HMGCS1
1.1199751412152465e-252,0.3231283982239882,0.418,0.197,3.756172628607694e-248,13,ATF7IP2
1.8587042019230405e-243,0.31147737961969646,0.381,0.167,6.2337221524094935e-239,13,IFNGR1
3.6037876096858006e-237,0.3298887839453626,0.968,0.875,1.2086382885364239e-232,13,HSP90AB1
2.993867776858311e-233,0.3203404397098826,0.347,0.153,1.0040833750027403e-228,13,PRR7
5.270194294790839e-230,0.3348598498491703,0.641,0.372,1.7675177625869518e-225,13,IFRD1
4.571482595988926e-226,0.2675371223639526,0.32,0.137,1.5331838330427658e-221,13,JAML
4.046292664583134e-219,0.4930283066985879,0.53,0.31,1.3570456338478916e-214,13,H1FX
1.4805101716906394e-218,0.3273014153285977,0.558,0.311,4.9653350138160666e-214,13,JUND
1.3433032883560797e-216,0.3350126202530841,0.833,0.641,4.5051705684886204e-212,13,SRSF3
5.909887909750435e-216,0.32812698207622015,0.449,0.222,1.982058207172101e-211,13,MAP3K8
9.65008731853206e-211,0.289748711086642,0.289,0.121,3.2364462848892824e-206,13,AC087239.1
1.1321777421747138e-205,0.35924476515154224,0.561,0.323,3.797097711705555e-201,13,TSPYL2
4.815759695311118e-205,0.33526290859716873,0.42,0.215,1.6151094866134428e-200,13,AL118516.1
6.2582047585278464e-204,0.27784736403354304,0.313,0.136,2.098876711915069e-199,13,AC044849.1
3.192261904637121e-200,0.27959392956745294,0.385,0.188,1.0706207975771976e-195,13,ODF2L
1.2544638092520723e-199,0.2711517154132892,0.969,0.819,4.2072207234696e-195,13,SRGN
7.540399233838112e-197,0.3377928464996236,0.272,0.115,2.5288990950446257e-192,13,TMEM107
9.776535670832137e-197,0.2508553821922823,0.581,0.326,3.2788545332836824e-192,13,ALOX5AP
2.3409469288440924e-194,0.3214144296464254,0.74,0.514,7.851067809957317e-190,13,MAP1LC3B
1.7236471204969454e-192,0.294608283048707,0.555,0.321,5.780767712722656e-188,13,FKBP11
1.74799959412357e-190,0.28010566879302257,0.999,0.934,5.862441038771628e-186,13,JUNB
8.804189353289191e-190,0.2686300939202436,0.396,0.193,2.952749025306129e-185,13,GYG1
5.894285241169635e-188,0.2871659174452274,0.405,0.202,1.976825384183472e-183,13,RGS2
8.04306634610979e-180,0.30350157756346974,0.702,0.455,2.6974835911583016e-175,13,DDIT4
1.4914429650606975e-179,0.33217413353617453,0.787,0.585,5.0020014162205674e-175,13,SNHG8
3.526108364515787e-176,0.29457200998796196,0.352,0.173,1.1825862232913047e-171,13,LINC01871
1.768603670317873e-175,0.32787562783241,0.401,0.212,5.931542989512083e-171,13,DNAAF2
1.1541236945842519e-170,0.29811755052769806,0.805,0.612,3.870700046896664e-166,13,YWHAQ
2.5055212098291586e-170,0.27964351316154246,0.838,0.632,8.403017033525033e-166,13,SLC2A3
7.632118325576362e-168,0.27935217574552995,0.785,0.574,2.5596598440318005e-163,13,CCNL1
3.595283295935611e-167,0.27422986456303644,0.653,0.417,1.2057861117908852e-162,13,PTP4A1
1.625558015265233e-166,0.43656370464205096,0.704,0.505,5.451796471596539e-162,13,CITED2
3.6474346859945035e-165,0.26535608083787027,0.34,0.169,1.2232766449888366e-160,13,ATP2B1-AS1
4.989779137834531e-165,0.2658538362120275,0.948,0.861,1.673472127246945e-160,13,SRSF5
2.1666958688062094e-156,0.2613698651659837,0.765,0.546,7.266664604802265e-152,13,SBDS
3.5782224311296185e-156,0.2950604590967183,0.849,0.69,1.2000642389522515e-151,13,LDHA
5.204021844676837e-155,0.25565036077510994,0.939,0.843,1.7453248462677174e-150,13,UBB
7.129431518608921e-153,0.277641430678937,0.827,0.638,2.39106874271106e-148,13,ARL4C
1.3546903362089928e-149,0.26977808934405556,0.531,0.324,4.54336044957772e-145,13,ZFAND5
2.8594181518889626e-149,0.25179663707891153,0.424,0.237,9.589916597805202e-145,13,RAB18
3.1239495551574736e-147,0.33599137452172056,0.351,0.189,1.0477102018087135e-142,13,WDR74
4.9336505138493234e-147,0.26277406242681467,0.75,0.537,1.654647709334786e-142,13,IDS
4.4705206340701784e-144,0.2670241416494644,0.594,0.387,1.4993232102544564e-139,13,DNAJB6
2.8585090753742093e-142,0.2550149696101647,0.5,0.301,9.586867736990024e-138,13,EIF4A1
5.930676636059447e-135,0.3277214516182738,0.552,0.363,1.9890303302016175e-130,13,GATA3
1.8366825976544282e-125,0.319355828814472,0.867,0.676,6.1598660960134215e-121,13,ANXA1
1.0960431956414372e-123,0.2583514631038113,0.738,0.563,3.675909669542252e-119,13,SEC61B
5.573519066873034e-123,0.31274726310297996,0.869,0.713,1.8692468246478782e-118,13,TUBA1A
5.394159690371846e-122,0.2719176846019682,0.583,0.391,1.8090932769569098e-117,13,DDX3X
2.728194827830744e-119,0.2962922900886287,0.468,0.295,9.149819813578749e-115,13,HIST1H1C
3.858307440204704e-119,0.309067353711004,0.753,0.581,1.2939991492958536e-114,13,ADGRE5
1.1808359203531728e-112,0.27989526652729857,0.365,0.212,3.9602875096804706e-108,13,CHMP1B
4.894441622000843e-110,0.2701406251356253,0.417,0.257,1.6414978311866427e-105,13,ILF3-DT
6.844705314029732e-109,0.26482976204293185,0.372,0.215,2.2955772682192918e-104,13,LMNA
1.143745512046375e-101,0.3639134744398207,0.609,0.46,3.8358936983011324e-97,13,RGCC
2.652781410632199e-89,0.253304123056582,0.786,0.632,8.896898294978268e-85,13,SAT1
2.52148894747588e-49,0.2690815706374332,0.523,0.398,8.456569632044607e-45,13,AL138963.3
0,1.5972428087129211,0.641,0.285,0,14,PDE3B
0,1.53142168555609,0.599,0.24,0,14,CCR7
0,1.4779375349334805,0.637,0.33,0,14,TGFBR2
0,1.3961171801030374,0.507,0.202,0,14,MAML2
0,1.3716145880174344,0.621,0.338,0,14,NELL2
0,1.3512271300717271,0.65,0.362,0,14,LEF1
0,1.3481257313965378,0.765,0.499,0,14,DDX17
0,1.2958076170648947,0.445,0.145,0,14,SERINC5
0,1.2859403301879002,1,1,0,14,MALAT1
0,1.2710410871522466,0.671,0.44,0,14,SELL
0,1.2674895893721105,0.677,0.44,0,14,ATM
0,1.2390430513516482,0.661,0.43,0,14,CAMK4
0,1.1722580907080373,0.546,0.351,0,14,ABLIM1
0,1.1666993069202527,0.652,0.494,0,14,FOXP1
0,1.1530406437779839,0.35,0.123,0,14,BACH2
0,1.1522272647957,0.532,0.303,0,14,DOCK10
0,1.1190954570037674,0.469,0.283,0,14,CD55
0,1.1127333780778226,0.606,0.415,0,14,ANKRD44
0,1.1057281895290774,0.573,0.41,0,14,ITK
0,1.1031340888884822,0.881,0.709,0,14,IL7R
0,1.1027474742564207,0.987,0.954,0,14,PTPRC
0,1.098044006134694,0.337,0.124,0,14,TXK
0,1.084742000376972,0.573,0.404,0,14,OXNAD1
0,1.0504164202994208,0.637,0.482,0,14,N4BP2L2
0,1.0210713315870525,0.375,0.161,0,14,TMEM131L
0,1.0049630292466338,0.757,0.669,0,14,RIPOR2
0,0.999793950139691,0.41,0.223,0,14,AC119396.1
0,0.9797043167224881,0.635,0.542,0,14,SRSF11
0,0.9769359047801487,0.657,0.546,0,14,ARHGAP15
0,0.9681975652871311,0.648,0.589,0,14,PRMT2
0,0.9631188402458828,0.703,0.579,0,14,RSRP1
0,0.9455278172997641,0.806,0.763,0,14,MBNL1
0,0.9302225643041859,0.723,0.664,0,14,FUS
0,0.9166079684308592,0.616,0.522,0,14,CELF2
0,0.9078939372036448,0.697,0.634,0,14,STK4
0,0.881642831258558,0.717,0.656,0,14,TRAF3IP3
0,0.8295464121843232,0.892,0.913,0,14,HNRNPA2B1
0,0.7750547976611109,0.741,0.771,0,14,SF1
0,0.7182797609782989,0.759,0.783,0,14,RBM39
0,0.5871115802134872,0.86,0.899,0,14,TXNIP
0,0.5793499554532362,0.926,0.962,0,14,SARAF
0,0.3215555892347375,0.991,0.999,0,14,MT-CO1
5.4140455463707614e-304,0.9674253205294543,0.607,0.519,1.815762595341826e-299,14,PIK3IP1
2.6888506198540316e-300,0.32342176171714243,0.976,0.997,9.017867208866451e-296,14,MT-ND4L
2.6973412830542663e-288,0.952124014735251,0.596,0.524,9.046343195107399e-284,14,NDFIP1
4.719649405526796e-283,0.9991731002649982,0.591,0.512,1.582876017625577e-278,14,LINC00861
2.7439488484986826e-282,0.42088726610393046,0.901,0.964,9.202655648094881e-278,14,DDX5
1.4894156738684381e-279,0.9656990436463609,0.431,0.259,4.995202287019968e-275,14,PAG1
1.2292828266258922e-277,0.9519223294082858,0.401,0.226,4.122768743937917e-273,14,DPYD
1.3779335030389194e-276,0.9460514155386799,0.486,0.331,4.621313382491928e-272,14,NKTR
3.820746434054457e-276,0.9802740877443626,0.342,0.167,1.2814019390531838e-271,14,TRABD2A
1.145753053993812e-266,0.5575747584911603,0.842,0.949,3.8426265924844465e-262,14,ITM2B
1.9424922017081848e-261,0.9690658554491363,0.308,0.142,6.51473034608891e-257,14,IL6ST
3.2865572707763695e-261,1.004780509789824,0.448,0.294,1.1022455774729787e-256,14,DGKA
9.505331260730616e-257,0.9299330023473338,0.454,0.297,3.187897998223834e-252,14,LNPEP
6.717657775745134e-254,0.9138496436217121,0.293,0.132,2.2529680648294033e-249,14,ITGA6
2.4776111589046804e-252,0.9014901057003302,0.568,0.498,8.309412304734517e-248,14,CD96
1.4709207950038157e-250,0.9550745333781387,0.394,0.229,4.933174162283797e-246,14,ZBTB20
3.033903456665737e-250,0.9766430708044009,0.35,0.182,1.0175105412965548e-245,14,ACTN1
7.413719711150293e-244,0.9109397688447316,0.39,0.228,2.4864133167255853e-239,14,TTC14
3.8322857850151635e-243,0.271418241944164,0.981,0.998,1.2852720065783855e-238,14,MT-CYB
2.432298989056837e-239,0.9351739152635198,0.425,0.273,8.15744434949882e-235,14,SSH2
3.196184114095377e-235,0.8661720129427724,0.577,0.515,1.0719362281853077e-230,14,SMCHD1
1.128454224428416e-233,0.9664244966246864,0.553,0.455,3.7846097778880215e-229,14,NEAT1
5.513822299379869e-233,0.8135993410361226,0.613,0.599,1.8492257227660204e-228,14,ARGLU1
1.7807736124767203e-226,0.8847739811117314,0.526,0.436,5.972358541524424e-222,14,GLG1
2.6219570679425057e-226,0.962883680236792,0.352,0.194,8.793519614465576e-222,14,PPP1R10
5.237494805457166e-221,0.8887488925552732,0.409,0.261,1.7565510078542244e-216,14,CD46
7.036820044269144e-220,0.9077462222419481,0.453,0.323,2.3600087064469854e-215,14,ZRANB2
3.5369707551656997e-214,0.7323762439182966,0.631,0.659,1.1862292518674724e-209,14,ACAP1
4.861555598874681e-212,0.8455522467295643,0.304,0.153,1.6304685167505903e-207,14,CDC14A
2.1756893653707965e-210,0.8077697278030977,0.275,0.128,7.296826993580578e-206,14,CREBZF
9.825154023056971e-210,0.7189919363015791,0.654,0.675,3.295160156252847e-205,14,SPOCK2
5.056480062954793e-209,0.8121885064297301,0.567,0.526,1.6958422835137785e-204,14,IKZF1
1.230652105862843e-206,0.8841365635045318,0.495,0.394,4.127361032642803e-202,14,THEMIS
2.675474284626876e-205,0.910833624819159,0.439,0.31,8.973005655781616e-201,14,LUC7L3
